          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   6 sent_total    141  recv_total    141

node   7  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   6,    0) (   0,    1)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   7 sent_total    142  recv_total    140

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   7,    0) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   6,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   4,    1) (   0,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   4,    1) (   0,    0)
         
node   8 sent_total    560  recv_total    537

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   8,    0)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   9,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    1) (   9,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   9,    1) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    1) (   5,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    1) (   4,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    1) (   4,    1)
